"DBKEY","Station","Daily.Date","Data.Value","Qualifier","Revision.Date","Date","UNITS","STATION","DATE"
"12509","L005",2022-04-16,13.48,"",2022-04-22,2022-04-16,"ft NGVD29","L005",2022-04-16
"12509","L005",2022-04-17,13.44,"",2022-04-22,2022-04-17,"ft NGVD29","L005",2022-04-17
"12509","L005",2022-04-18,13.39,"",2022-04-22,2022-04-18,"ft NGVD29","L005",2022-04-18
"12509","L005",2022-04-19,13.41,"",2022-04-22,2022-04-19,"ft NGVD29","L005",2022-04-19
"12509","L005",2022-04-20,13.45,"",2022-04-22,2022-04-20,"ft NGVD29","L005",2022-04-20
"12509","L005",2022-04-21,13.43,"",2022-05-03,2022-04-21,"ft NGVD29","L005",2022-04-21
"12509","L005",2022-04-22,13.35,"",2022-05-03,2022-04-22,"ft NGVD29","L005",2022-04-22
"12509","L005",2022-04-23,13.3,"",2022-05-03,2022-04-23,"ft NGVD29","L005",2022-04-23
"12509","L005",2022-04-24,13.25,"",2022-05-03,2022-04-24,"ft NGVD29","L005",2022-04-24
"12509","L005",2022-04-25,13.23,"",2022-05-03,2022-04-25,"ft NGVD29","L005",2022-04-25
"12509","L005",2022-04-26,13.12,"",2022-05-03,2022-04-26,"ft NGVD29","L005",2022-04-26
"12509","L005",2022-04-27,13.08,"",2022-05-03,2022-04-27,"ft NGVD29","L005",2022-04-27
"12509","L005",2022-04-28,13.08,"",2022-05-03,2022-04-28,"ft NGVD29","L005",2022-04-28
"12509","L005",2022-04-29,13.17,"",2022-05-03,2022-04-29,"ft NGVD29","L005",2022-04-29
"12509","L005",2022-04-30,13.11,"",2022-05-03,2022-04-30,"ft NGVD29","L005",2022-04-30
"12509","L005",2022-05-01,13.05,"",2022-05-03,2022-05-01,"ft NGVD29","L005",2022-05-01
"12509","L005",2022-05-02,13.05,"",2022-05-12,2022-05-02,"ft NGVD29","L005",2022-05-02
"12509","L005",2022-05-03,13.06,"",2022-05-12,2022-05-03,"ft NGVD29","L005",2022-05-03
"12509","L005",2022-05-04,13.04,"",2022-05-12,2022-05-04,"ft NGVD29","L005",2022-05-04
"12509","L005",2022-05-05,13.01,"",2022-05-12,2022-05-05,"ft NGVD29","L005",2022-05-05
"12509","L005",2022-05-06,12.9,"",2022-05-12,2022-05-06,"ft NGVD29","L005",2022-05-06
"12509","L005",2022-05-07,12.79,"",2022-05-12,2022-05-07,"ft NGVD29","L005",2022-05-07
"12509","L005",2022-05-08,12.87,"",2022-05-12,2022-05-08,"ft NGVD29","L005",2022-05-08
"12509","L005",2022-05-09,13,"",2022-05-12,2022-05-09,"ft NGVD29","L005",2022-05-09
"12509","L005",2022-05-10,12.86,"",2022-05-12,2022-05-10,"ft NGVD29","L005",2022-05-10
"12509","L005",2022-05-11,12.79,"",2022-05-23,2022-05-11,"ft NGVD29","L005",2022-05-11
"12509","L005",2022-05-12,12.76,"",2022-05-23,2022-05-12,"ft NGVD29","L005",2022-05-12
"12509","L005",2022-05-13,12.77,"",2022-05-23,2022-05-13,"ft NGVD29","L005",2022-05-13
"12509","L005",2022-05-14,12.73,"",2022-05-23,2022-05-14,"ft NGVD29","L005",2022-05-14
"12509","L005",2022-05-15,12.72,"",2022-05-23,2022-05-15,"ft NGVD29","L005",2022-05-15
"12509","L005",2022-05-16,12.66,"",2022-05-23,2022-05-16,"ft NGVD29","L005",2022-05-16
"12509","L005",2022-05-17,12.66,"",2022-05-23,2022-05-17,"ft NGVD29","L005",2022-05-17
"12509","L005",2022-05-18,12.66,"",2022-05-23,2022-05-18,"ft NGVD29","L005",2022-05-18
"12509","L005",2022-05-19,12.65,"",2022-05-23,2022-05-19,"ft NGVD29","L005",2022-05-19
"12509","L005",2022-05-20,12.78,"",2022-05-23,2022-05-20,"ft NGVD29","L005",2022-05-20
"12509","L005",2022-05-21,12.78,"",2022-05-23,2022-05-21,"ft NGVD29","L005",2022-05-21
"12509","L005",2022-05-22,12.79,"",2022-06-03,2022-05-22,"ft NGVD29","L005",2022-05-22
"12509","L005",2022-05-23,12.78,"",2022-06-03,2022-05-23,"ft NGVD29","L005",2022-05-23
"12509","L005",2022-05-24,12.8,"",2022-06-03,2022-05-24,"ft NGVD29","L005",2022-05-24
"12509","L005",2022-05-25,12.75,"",2022-06-03,2022-05-25,"ft NGVD29","L005",2022-05-25
"12509","L005",2022-05-26,12.68,"",2022-06-03,2022-05-26,"ft NGVD29","L005",2022-05-26
"12509","L005",2022-05-27,12.56,"",2022-06-03,2022-05-27,"ft NGVD29","L005",2022-05-27
"12509","L005",2022-05-28,12.55,"",2022-06-03,2022-05-28,"ft NGVD29","L005",2022-05-28
"12509","L005",2022-05-29,12.58,"",2022-06-03,2022-05-29,"ft NGVD29","L005",2022-05-29
"12509","L005",2022-05-30,12.69,"",2022-06-03,2022-05-30,"ft NGVD29","L005",2022-05-30
"12509","L005",2022-05-31,12.67,"",2022-06-03,2022-05-31,"ft NGVD29","L005",2022-05-31
"12509","L005",2022-06-01,12.67,"",2022-06-03,2022-06-01,"ft NGVD29","L005",2022-06-01
"12509","L005",2022-06-02,12.64,"",2022-06-13,2022-06-02,"ft NGVD29","L005",2022-06-02
"12509","L005",2022-06-03,12.78,"",2022-06-13,2022-06-03,"ft NGVD29","L005",2022-06-03
"12509","L005",2022-06-04,12.79,"",2022-06-13,2022-06-04,"ft NGVD29","L005",2022-06-04
"12509","L005",2022-06-05,12.72,"",2022-06-13,2022-06-05,"ft NGVD29","L005",2022-06-05
"12509","L005",2022-06-06,12.76,"",2022-06-13,2022-06-06,"ft NGVD29","L005",2022-06-06
"12509","L005",2022-06-07,12.73,"",2022-06-13,2022-06-07,"ft NGVD29","L005",2022-06-07
"12509","L005",2022-06-08,12.72,"",2022-06-13,2022-06-08,"ft NGVD29","L005",2022-06-08
"12509","L005",2022-06-09,12.72,"",2022-06-13,2022-06-09,"ft NGVD29","L005",2022-06-09
"12509","L005",2022-06-10,12.8,"",2022-06-13,2022-06-10,"ft NGVD29","L005",2022-06-10
"12509","L005",2022-06-11,12.95,"",2022-06-13,2022-06-11,"ft NGVD29","L005",2022-06-11
"12509","L005",2022-06-12,12.99,"",2022-06-23,2022-06-12,"ft NGVD29","L005",2022-06-12
"12509","L005",2022-06-13,13.02,"",2022-06-23,2022-06-13,"ft NGVD29","L005",2022-06-13
"12509","L005",2022-06-14,13.01,"",2022-06-23,2022-06-14,"ft NGVD29","L005",2022-06-14
"12509","L005",2022-06-15,13.02,"",2022-06-23,2022-06-15,"ft NGVD29","L005",2022-06-15
"12509","L005",2022-06-16,13.01,"",2022-06-23,2022-06-16,"ft NGVD29","L005",2022-06-16
"12509","L005",2022-06-17,13.01,"",2022-06-23,2022-06-17,"ft NGVD29","L005",2022-06-17
"12509","L005",2022-06-18,12.94,"",2022-06-23,2022-06-18,"ft NGVD29","L005",2022-06-18
"12509","L005",2022-06-19,12.94,"",2022-06-23,2022-06-19,"ft NGVD29","L005",2022-06-19
"12509","L005",2022-06-20,12.97,"",2022-06-23,2022-06-20,"ft NGVD29","L005",2022-06-20
"12509","L005",2022-06-21,13.04,"",2022-07-01,2022-06-21,"ft NGVD29","L005",2022-06-21
"12509","L005",2022-06-22,12.99,"",2022-07-01,2022-06-22,"ft NGVD29","L005",2022-06-22
"12509","L005",2022-06-23,12.91,"",2022-07-01,2022-06-23,"ft NGVD29","L005",2022-06-23
"12509","L005",2022-06-24,12.85,"",2022-07-01,2022-06-24,"ft NGVD29","L005",2022-06-24
"12509","L005",2022-06-25,12.89,"",2022-07-01,2022-06-25,"ft NGVD29","L005",2022-06-25
"12509","L005",2022-06-26,12.94,"",2022-07-01,2022-06-26,"ft NGVD29","L005",2022-06-26
"12509","L005",2022-06-27,12.95,"",2022-07-01,2022-06-27,"ft NGVD29","L005",2022-06-27
"12509","L005",2022-06-28,12.98,"",2022-07-01,2022-06-28,"ft NGVD29","L005",2022-06-28
"12509","L005",2022-06-29,12.93,"",2022-07-01,2022-06-29,"ft NGVD29","L005",2022-06-29
"12509","L005",2022-06-30,12.94,"",2022-07-13,2022-06-30,"ft NGVD29","L005",2022-06-30
"12509","L005",2022-07-01,12.96,"",2022-07-13,2022-07-01,"ft NGVD29","L005",2022-07-01
"12509","L005",2022-07-02,12.93,"",2022-07-13,2022-07-02,"ft NGVD29","L005",2022-07-02
"12509","L005",2022-07-03,12.92,"",2022-07-13,2022-07-03,"ft NGVD29","L005",2022-07-03
"12509","L005",2022-07-04,12.92,"",2022-07-13,2022-07-04,"ft NGVD29","L005",2022-07-04
"12509","L005",2022-07-05,12.93,"",2022-07-13,2022-07-05,"ft NGVD29","L005",2022-07-05
"12509","L005",2022-07-06,12.9,"",2022-07-13,2022-07-06,"ft NGVD29","L005",2022-07-06
"12509","L005",2022-07-07,12.89,"",2022-07-13,2022-07-07,"ft NGVD29","L005",2022-07-07
"12509","L005",2022-07-08,12.92,"",2022-07-13,2022-07-08,"ft NGVD29","L005",2022-07-08
"12509","L005",2022-07-09,12.91,"",2022-07-13,2022-07-09,"ft NGVD29","L005",2022-07-09
"12509","L005",2022-07-10,12.9,"",2022-07-13,2022-07-10,"ft NGVD29","L005",2022-07-10
"12509","L005",2022-07-11,12.95,"",2022-07-13,2022-07-11,"ft NGVD29","L005",2022-07-11
"12509","L005",2022-07-12,12.97,"",2022-07-22,2022-07-12,"ft NGVD29","L005",2022-07-12
"12509","L005",2022-07-13,12.98,"",2022-07-22,2022-07-13,"ft NGVD29","L005",2022-07-13
"12509","L005",2022-07-14,12.97,"",2022-07-22,2022-07-14,"ft NGVD29","L005",2022-07-14
"12509","L005",2022-07-15,13.05,"",2022-07-22,2022-07-15,"ft NGVD29","L005",2022-07-15
"12509","L005",2022-07-16,13.05,"",2022-07-22,2022-07-16,"ft NGVD29","L005",2022-07-16
"12509","L005",2022-07-17,13.07,"",2022-07-22,2022-07-17,"ft NGVD29","L005",2022-07-17
"12509","L005",2022-07-18,13.09,"",2022-07-22,2022-07-18,"ft NGVD29","L005",2022-07-18
"12509","L005",2022-07-19,13.1,"",2022-07-22,2022-07-19,"ft NGVD29","L005",2022-07-19
"12509","L005",2022-07-20,13.11,"",2022-07-22,2022-07-20,"ft NGVD29","L005",2022-07-20
"12509","L005",2022-07-21,13.11,"",2022-08-03,2022-07-21,"ft NGVD29","L005",2022-07-21
"12509","L005",2022-07-22,13.09,"",2022-08-03,2022-07-22,"ft NGVD29","L005",2022-07-22
"12509","L005",2022-07-23,13.09,"",2022-08-03,2022-07-23,"ft NGVD29","L005",2022-07-23
"12509","L005",2022-07-24,13.11,"",2022-08-03,2022-07-24,"ft NGVD29","L005",2022-07-24
"12509","L005",2022-07-25,13.11,"",2022-08-03,2022-07-25,"ft NGVD29","L005",2022-07-25
"12509","L005",2022-07-26,13.09,"",2022-08-03,2022-07-26,"ft NGVD29","L005",2022-07-26
"12509","L005",2022-07-27,13.11,"",2022-08-03,2022-07-27,"ft NGVD29","L005",2022-07-27
"12509","L005",2022-07-28,13.07,"",2022-08-03,2022-07-28,"ft NGVD29","L005",2022-07-28
"12509","L005",2022-07-29,13.08,"",2022-08-03,2022-07-29,"ft NGVD29","L005",2022-07-29
"12509","L005",2022-07-30,13.08,"",2022-08-03,2022-07-30,"ft NGVD29","L005",2022-07-30
"12509","L005",2022-07-31,13.05,"",2022-08-03,2022-07-31,"ft NGVD29","L005",2022-07-31
"12509","L005",2022-08-01,13.01,"",2022-08-11,2022-08-01,"ft NGVD29","L005",2022-08-01
"12509","L005",2022-08-02,12.94,"",2022-08-11,2022-08-02,"ft NGVD29","L005",2022-08-02
"12509","L005",2022-08-03,13,"",2022-08-11,2022-08-03,"ft NGVD29","L005",2022-08-03
"12509","L005",2022-08-04,13.03,"",2022-08-11,2022-08-04,"ft NGVD29","L005",2022-08-04
"12509","L005",2022-08-05,13.04,"",2022-08-11,2022-08-05,"ft NGVD29","L005",2022-08-05
"12509","L005",2022-08-06,13.03,"",2022-08-11,2022-08-06,"ft NGVD29","L005",2022-08-06
"12509","L005",2022-08-07,13.01,"",2022-08-11,2022-08-07,"ft NGVD29","L005",2022-08-07
"12509","L005",2022-08-08,12.96,"",2022-08-11,2022-08-08,"ft NGVD29","L005",2022-08-08
"12509","L005",2022-08-09,12.94,"",2022-08-19,2022-08-09,"ft NGVD29","L005",2022-08-09
"12509","L005",2022-08-10,12.91,"",2022-08-19,2022-08-10,"ft NGVD29","L005",2022-08-10
"12509","L005",2022-08-11,12.85,"",2022-08-19,2022-08-11,"ft NGVD29","L005",2022-08-11
"12509","L005",2022-08-12,12.82,"",2022-08-19,2022-08-12,"ft NGVD29","L005",2022-08-12
"12509","L005",2022-08-13,12.74,"",2022-08-19,2022-08-13,"ft NGVD29","L005",2022-08-13
"12509","L005",2022-08-14,12.78,"",2022-08-19,2022-08-14,"ft NGVD29","L005",2022-08-14
"12509","L005",2022-08-15,12.74,"",2022-08-19,2022-08-15,"ft NGVD29","L005",2022-08-15
"12509","L005",2022-08-16,12.71,"",2022-08-19,2022-08-16,"ft NGVD29","L005",2022-08-16
"12509","L005",2022-08-17,12.7,"",2022-08-19,2022-08-17,"ft NGVD29","L005",2022-08-17
"12509","L005",2022-08-18,12.72,"",2022-08-29,2022-08-18,"ft NGVD29","L005",2022-08-18
"12509","L005",2022-08-19,12.72,"",2022-08-29,2022-08-19,"ft NGVD29","L005",2022-08-19
"12509","L005",2022-08-20,12.75,"",2022-08-29,2022-08-20,"ft NGVD29","L005",2022-08-20
"12509","L005",2022-08-21,12.74,"",2022-08-29,2022-08-21,"ft NGVD29","L005",2022-08-21
"12509","L005",2022-08-22,12.68,"",2022-08-29,2022-08-22,"ft NGVD29","L005",2022-08-22
"12509","L005",2022-08-23,12.67,"",2022-08-29,2022-08-23,"ft NGVD29","L005",2022-08-23
"12509","L005",2022-08-24,12.66,"",2022-08-29,2022-08-24,"ft NGVD29","L005",2022-08-24
"12509","L005",2022-08-25,12.63,"",2022-08-29,2022-08-25,"ft NGVD29","L005",2022-08-25
"12509","L005",2022-08-26,12.61,"",2022-08-29,2022-08-26,"ft NGVD29","L005",2022-08-26
"12509","L005",2022-08-27,12.6,"",2022-08-29,2022-08-27,"ft NGVD29","L005",2022-08-27
"12509","L005",2022-08-28,12.63,"",2022-09-07,2022-08-28,"ft NGVD29","L005",2022-08-28
"12509","L005",2022-08-29,12.64,"",2022-09-07,2022-08-29,"ft NGVD29","L005",2022-08-29
"12509","L005",2022-08-30,12.58,"",2022-09-07,2022-08-30,"ft NGVD29","L005",2022-08-30
"12509","L005",2022-08-31,12.58,"",2022-09-07,2022-08-31,"ft NGVD29","L005",2022-08-31
"12509","L005",2022-09-01,12.56,"",2022-09-07,2022-09-01,"ft NGVD29","L005",2022-09-01
"12509","L005",2022-09-02,12.59,"",2022-09-07,2022-09-02,"ft NGVD29","L005",2022-09-02
"12509","L005",2022-09-03,12.63,"",2022-09-07,2022-09-03,"ft NGVD29","L005",2022-09-03
"12509","L005",2022-09-04,12.61,"",2022-09-07,2022-09-04,"ft NGVD29","L005",2022-09-04
"12509","L005",2022-09-05,12.59,"",2022-09-07,2022-09-05,"ft NGVD29","L005",2022-09-05
"12509","L005",2022-09-06,12.55,"",2022-09-19,2022-09-06,"ft NGVD29","L005",2022-09-06
"12509","L005",2022-09-07,12.52,"",2022-09-19,2022-09-07,"ft NGVD29","L005",2022-09-07
"12509","L005",2022-09-08,12.5,"",2022-09-19,2022-09-08,"ft NGVD29","L005",2022-09-08
"12509","L005",2022-09-09,12.52,"",2022-09-19,2022-09-09,"ft NGVD29","L005",2022-09-09
"12509","L005",2022-09-10,12.57,"",2022-09-19,2022-09-10,"ft NGVD29","L005",2022-09-10
"12509","L005",2022-09-11,12.57,"",2022-09-19,2022-09-11,"ft NGVD29","L005",2022-09-11
"12509","L005",2022-09-12,12.57,"",2022-09-19,2022-09-12,"ft NGVD29","L005",2022-09-12
"12509","L005",2022-09-13,12.58,"",2022-09-19,2022-09-13,"ft NGVD29","L005",2022-09-13
"12509","L005",2022-09-14,12.62,"",2022-09-19,2022-09-14,"ft NGVD29","L005",2022-09-14
"12509","L005",2022-09-15,12.65,"",2022-09-26,2022-09-15,"ft NGVD29","L005",2022-09-15
"12509","L005",2022-09-16,12.73,"",2022-09-26,2022-09-16,"ft NGVD29","L005",2022-09-16
"12509","L005",2022-09-17,12.84,"",2022-09-26,2022-09-17,"ft NGVD29","L005",2022-09-17
"12509","L005",2022-09-18,12.84,"",2022-09-26,2022-09-18,"ft NGVD29","L005",2022-09-18
"12509","L005",2022-09-19,12.89,"",2022-09-26,2022-09-19,"ft NGVD29","L005",2022-09-19
"12509","L005",2022-09-20,12.93,"",2022-09-26,2022-09-20,"ft NGVD29","L005",2022-09-20
"12509","L005",2022-09-21,12.96,"",2022-09-26,2022-09-21,"ft NGVD29","L005",2022-09-21
"12509","L005",2022-09-22,12.98,"",2022-10-06,2022-09-22,"ft NGVD29","L005",2022-09-22
"12509","L005",2022-09-23,12.99,"",2022-10-06,2022-09-23,"ft NGVD29","L005",2022-09-23
"12509","L005",2022-09-24,13.1,"",2022-10-06,2022-09-24,"ft NGVD29","L005",2022-09-24
"12509","L005",2022-09-25,13.14,"",2022-10-06,2022-09-25,"ft NGVD29","L005",2022-09-25
"12509","L005",2022-09-26,13.21,"",2022-10-06,2022-09-26,"ft NGVD29","L005",2022-09-26
"12509","L005",2022-09-27,13.47,"",2022-10-06,2022-09-27,"ft NGVD29","L005",2022-09-27
"12509","L005",2022-09-28,14.13,"",2022-10-06,2022-09-28,"ft NGVD29","L005",2022-09-28
"12509","L005",2022-09-29,13.14,"",2022-10-06,2022-09-29,"ft NGVD29","L005",2022-09-29
"12509","L005",2022-09-30,13.71,"",2022-10-06,2022-09-30,"ft NGVD29","L005",2022-09-30
"12509","L005",2022-10-01,13.88,"",2022-10-13,2022-10-01,"ft NGVD29","L005",2022-10-01
"12509","L005",2022-10-02,13.94,"",2022-10-13,2022-10-02,"ft NGVD29","L005",2022-10-02
"12509","L005",2022-10-03,14.04,"",2022-10-13,2022-10-03,"ft NGVD29","L005",2022-10-03
"12509","L005",2022-10-04,14.12,"",2022-10-13,2022-10-04,"ft NGVD29","L005",2022-10-04
"12509","L005",2022-10-05,14.23,"",2022-10-13,2022-10-05,"ft NGVD29","L005",2022-10-05
"12509","L005",2022-10-06,14.33,"",2022-10-13,2022-10-06,"ft NGVD29","L005",2022-10-06
"12509","L005",2022-10-07,14.39,"",2022-10-13,2022-10-07,"ft NGVD29","L005",2022-10-07
"12509","L005",2022-10-08,14.45,"",2022-10-13,2022-10-08,"ft NGVD29","L005",2022-10-08
"12509","L005",2022-10-09,14.53,"",2022-10-13,2022-10-09,"ft NGVD29","L005",2022-10-09
"12509","L005",2022-10-10,14.62,"",2022-10-13,2022-10-10,"ft NGVD29","L005",2022-10-10
"12509","L005",2022-10-11,14.7,"",2022-10-13,2022-10-11,"ft NGVD29","L005",2022-10-11
"12509","L005",2022-10-12,14.79,"",2022-10-21,2022-10-12,"ft NGVD29","L005",2022-10-12
"12509","L005",2022-10-13,14.89,"",2022-10-21,2022-10-13,"ft NGVD29","L005",2022-10-13
"12509","L005",2022-10-14,15.03,"",2022-10-21,2022-10-14,"ft NGVD29","L005",2022-10-14
"12509","L005",2022-10-15,15.17,"",2022-10-21,2022-10-15,"ft NGVD29","L005",2022-10-15
"12509","L005",2022-10-16,15.23,"",2022-10-21,2022-10-16,"ft NGVD29","L005",2022-10-16
"12509","L005",2022-10-17,15.27,"",2022-10-21,2022-10-17,"ft NGVD29","L005",2022-10-17
"12509","L005",2022-10-18,15.3,"",2022-10-21,2022-10-18,"ft NGVD29","L005",2022-10-18
"12509","L005",2022-10-19,15.3,"",2022-10-21,2022-10-19,"ft NGVD29","L005",2022-10-19
"12509","L005",2022-10-20,15.34,"",2022-10-27,2022-10-20,"ft NGVD29","L005",2022-10-20
"12509","L005",2022-10-21,15.41,"",2022-10-27,2022-10-21,"ft NGVD29","L005",2022-10-21
"12509","L005",2022-10-22,15.51,"",2022-10-27,2022-10-22,"ft NGVD29","L005",2022-10-22
"12509","L005",2022-10-23,15.57,"",2022-10-27,2022-10-23,"ft NGVD29","L005",2022-10-23
"12509","L005",2022-10-24,15.64,"",2022-10-27,2022-10-24,"ft NGVD29","L005",2022-10-24
"12509","L005",2022-10-25,15.69,"",2022-10-27,2022-10-25,"ft NGVD29","L005",2022-10-25
"12509","L005",2022-10-26,15.72,"",2022-11-09,2022-10-26,"ft NGVD29","L005",2022-10-26
"12509","L005",2022-10-27,15.76,"",2022-11-09,2022-10-27,"ft NGVD29","L005",2022-10-27
"12509","L005",2022-10-28,15.8,"",2022-11-09,2022-10-28,"ft NGVD29","L005",2022-10-28
"12509","L005",2022-10-29,15.82,"",2022-11-09,2022-10-29,"ft NGVD29","L005",2022-10-29
"12509","L005",2022-10-30,15.86,"",2022-11-09,2022-10-30,"ft NGVD29","L005",2022-10-30
"12509","L005",2022-10-31,15.88,"",2022-11-09,2022-10-31,"ft NGVD29","L005",2022-10-31
"12509","L005",2022-11-01,15.91,"",2022-11-09,2022-11-01,"ft NGVD29","L005",2022-11-01
"12509","L005",2022-11-02,15.93,"",2022-11-09,2022-11-02,"ft NGVD29","L005",2022-11-02
"12509","L005",2022-11-03,15.93,"",2022-11-09,2022-11-03,"ft NGVD29","L005",2022-11-03
"12509","L005",2022-11-04,15.93,"",2022-11-09,2022-11-04,"ft NGVD29","L005",2022-11-04
"12509","L005",2022-11-05,15.94,"",2022-11-09,2022-11-05,"ft NGVD29","L005",2022-11-05
"12509","L005",2022-11-06,15.98,"",2022-11-09,2022-11-06,"ft NGVD29","L005",2022-11-06
"12509","L005",2022-11-07,15.94,"",2022-11-09,2022-11-07,"ft NGVD29","L005",2022-11-07
"12509","L005",2022-11-08,15.92,"",2022-11-18,2022-11-08,"ft NGVD29","L005",2022-11-08
"12509","L005",2022-11-09,15.8,"",2022-11-18,2022-11-09,"ft NGVD29","L005",2022-11-09
"12509","L005",2022-11-10,15.94,"",2022-11-18,2022-11-10,"ft NGVD29","L005",2022-11-10
"12509","L005",2022-11-11,16.18,"",2022-11-18,2022-11-11,"ft NGVD29","L005",2022-11-11
"12509","L005",2022-11-12,16.2,"",2022-11-18,2022-11-12,"ft NGVD29","L005",2022-11-12
"12509","L005",2022-11-13,16.24,"",2022-11-18,2022-11-13,"ft NGVD29","L005",2022-11-13
"12509","L005",2022-11-14,16.27,"",2022-11-18,2022-11-14,"ft NGVD29","L005",2022-11-14
"12509","L005",2022-11-15,16.29,"",2022-11-18,2022-11-15,"ft NGVD29","L005",2022-11-15
"12509","L005",2022-11-16,16.29,"",2022-11-18,2022-11-16,"ft NGVD29","L005",2022-11-16
"12509","L005",2022-11-17,16.27,"",2022-12-05,2022-11-17,"ft NGVD29","L005",2022-11-17
"12509","L005",2022-11-18,16.25,"",2022-12-05,2022-11-18,"ft NGVD29","L005",2022-11-18
"12509","L005",2022-11-19,16.28,"",2022-12-05,2022-11-19,"ft NGVD29","L005",2022-11-19
"12509","L005",2022-11-20,16.29,"",2022-12-05,2022-11-20,"ft NGVD29","L005",2022-11-20
"12509","L005",2022-11-21,16.37,"",2022-12-05,2022-11-21,"ft NGVD29","L005",2022-11-21
"12509","L005",2022-11-22,16.39,"",2022-12-05,2022-11-22,"ft NGVD29","L005",2022-11-22
"12509","L005",2022-11-23,16.42,"",2022-12-05,2022-11-23,"ft NGVD29","L005",2022-11-23
"12509","L005",2022-11-24,16.46,"",2022-12-05,2022-11-24,"ft NGVD29","L005",2022-11-24
"12509","L005",2022-11-25,16.47,"",2022-12-05,2022-11-25,"ft NGVD29","L005",2022-11-25
"12509","L005",2022-11-26,16.5,"",2022-12-05,2022-11-26,"ft NGVD29","L005",2022-11-26
"12509","L005",2022-11-27,16.52,"",2022-12-05,2022-11-27,"ft NGVD29","L005",2022-11-27
"12509","L005",2022-11-28,16.55,"",2022-12-05,2022-11-28,"ft NGVD29","L005",2022-11-28
"12509","L005",2022-11-29,16.58,"",2022-12-05,2022-11-29,"ft NGVD29","L005",2022-11-29
"12509","L005",2022-11-30,16.57,"",2022-12-05,2022-11-30,"ft NGVD29","L005",2022-11-30
"12509","L005",2022-12-01,16.56,"",2022-12-05,2022-12-01,"ft NGVD29","L005",2022-12-01
"12509","L005",2022-12-02,16.59,"",2022-12-05,2022-12-02,"ft NGVD29","L005",2022-12-02
"12509","L005",2022-12-03,16.56,"",2022-12-05,2022-12-03,"ft NGVD29","L005",2022-12-03
"12509","L005",2022-12-04,16.53,"",2022-12-16,2022-12-04,"ft NGVD29","L005",2022-12-04
"12509","L005",2022-12-05,16.52,"",2022-12-16,2022-12-05,"ft NGVD29","L005",2022-12-05
"12509","L005",2022-12-06,16.52,"",2022-12-16,2022-12-06,"ft NGVD29","L005",2022-12-06
"12509","L005",2022-12-07,16.51,"",2022-12-16,2022-12-07,"ft NGVD29","L005",2022-12-07
"12509","L005",2022-12-08,16.51,"",2022-12-16,2022-12-08,"ft NGVD29","L005",2022-12-08
"12509","L005",2022-12-09,16.49,"",2022-12-16,2022-12-09,"ft NGVD29","L005",2022-12-09
"12509","L005",2022-12-10,16.49,"",2022-12-16,2022-12-10,"ft NGVD29","L005",2022-12-10
"12509","L005",2022-12-11,16.47,"",2022-12-16,2022-12-11,"ft NGVD29","L005",2022-12-11
"12509","L005",2022-12-12,16.46,"",2022-12-16,2022-12-12,"ft NGVD29","L005",2022-12-12
"12509","L005",2022-12-13,16.47,"",2022-12-16,2022-12-13,"ft NGVD29","L005",2022-12-13
"12509","L005",2022-12-14,16.49,"",2022-12-16,2022-12-14,"ft NGVD29","L005",2022-12-14
"12509","L005",2022-12-15,16.45,"",2022-12-29,2022-12-15,"ft NGVD29","L005",2022-12-15
"12509","L005",2022-12-16,16.47,"",2022-12-29,2022-12-16,"ft NGVD29","L005",2022-12-16
"12509","L005",2022-12-17,16.48,"",2022-12-29,2022-12-17,"ft NGVD29","L005",2022-12-17
"12509","L005",2022-12-18,16.48,"",2022-12-29,2022-12-18,"ft NGVD29","L005",2022-12-18
"12509","L005",2022-12-19,16.46,"",2022-12-29,2022-12-19,"ft NGVD29","L005",2022-12-19
"12509","L005",2022-12-20,16.48,"",2022-12-29,2022-12-20,"ft NGVD29","L005",2022-12-20
"12509","L005",2022-12-21,16.48,"",2022-12-29,2022-12-21,"ft NGVD29","L005",2022-12-21
"12509","L005",2022-12-22,16.48,"",2022-12-29,2022-12-22,"ft NGVD29","L005",2022-12-22
"12509","L005",2022-12-23,16.4,"",2022-12-29,2022-12-23,"ft NGVD29","L005",2022-12-23
"12509","L005",2022-12-24,16.34,"",2022-12-29,2022-12-24,"ft NGVD29","L005",2022-12-24
"12509","L005",2022-12-25,16.34,"",2022-12-29,2022-12-25,"ft NGVD29","L005",2022-12-25
"12509","L005",2022-12-26,16.33,"",2022-12-29,2022-12-26,"ft NGVD29","L005",2022-12-26
