"DBKEY","Station","Daily.Date","Data.Value","Qualifier","Revision.Date","Date","STATION","lake","DATE"
"AN593","LKISS",2024-09-19,51.6,"",2024-09-23,2024-09-19,"LKISS","KISS",2024-09-19
"AN593","LKISS",2024-09-20,51.65,"",2024-09-23,2024-09-20,"LKISS","KISS",2024-09-20
"AN593","LKISS",2024-09-21,51.65,"",2024-09-23,2024-09-21,"LKISS","KISS",2024-09-21
"AN593","LKISS",2024-09-22,51.66,"P",2024-09-23,2024-09-22,"LKISS","KISS",2024-09-22
"AN593","LKISS",2024-09-23,51.65,"P",2024-09-24,2024-09-23,"LKISS","KISS",2024-09-23
"AN593","LKISS",2024-09-24,51.66,"P",2024-09-27,2024-09-24,"LKISS","KISS",2024-09-24
"AN593","LKISS",2024-09-25,51.67,"P",2024-09-27,2024-09-25,"LKISS","KISS",2024-09-25
"AN593","LKISS",2024-09-26,51.59,"P",2024-09-27,2024-09-26,"LKISS","KISS",2024-09-26
"AN593","LKISS",2024-09-27,51.65,"P",2024-09-30,2024-09-27,"LKISS","KISS",2024-09-27
"AN593","LKISS",2024-09-28,51.69,"P",2024-09-30,2024-09-28,"LKISS","KISS",2024-09-28
"AN593","LKISS",2024-09-29,51.68,"P",2024-09-30,2024-09-29,"LKISS","KISS",2024-09-29
"AN593","LKISS",2024-09-30,51.65,"P",2024-10-01,2024-09-30,"LKISS","KISS",2024-09-30
"AN593","LKISS",2024-10-01,51.64,"P",2024-10-02,2024-10-01,"LKISS","KISS",2024-10-01
"AN593","LKISS",2024-10-02,51.68,"P",2024-10-03,2024-10-02,"LKISS","KISS",2024-10-02
"AN593","LKISS",2024-10-03,51.72,"P",2024-10-04,2024-10-03,"LKISS","KISS",2024-10-03
"AN593","LKISS",2024-10-04,51.8,"P",2024-10-05,2024-10-04,"LKISS","KISS",2024-10-04
"AN593","LKISS",2024-10-05,51.85,"P",2024-10-06,2024-10-05,"LKISS","KISS",2024-10-05
"AN593","LKISS",2024-10-06,51.93,"P",2024-10-07,2024-10-06,"LKISS","KISS",2024-10-06
"AN593","LKISS",2024-10-07,52.01,"P",2024-10-08,2024-10-07,"LKISS","KISS",2024-10-07
"AN593","LKISS",2024-10-08,52.03,"P",2024-10-09,2024-10-08,"LKISS","KISS",2024-10-08
"AN593","LKISS",2024-10-09,52.04,"P",2024-10-10,2024-10-09,"LKISS","KISS",2024-10-09
"AN593","LKISS",2024-10-10,52.12,"P",2024-10-11,2024-10-10,"LKISS","KISS",2024-10-10
"AN593","LKISS",2024-10-11,52.2,"P",2024-10-12,2024-10-11,"LKISS","KISS",2024-10-11
"AN593","LKISS",2024-10-12,52.23,"P",2024-10-13,2024-10-12,"LKISS","KISS",2024-10-12
"AN593","LKISS",2024-10-13,52.23,"P",2024-10-14,2024-10-13,"LKISS","KISS",2024-10-13
"AN593","LKISS",2024-10-14,52.22,"P",2024-10-15,2024-10-14,"LKISS","KISS",2024-10-14
"AN593","LKISS",2024-10-15,52.21,"P",2024-10-16,2024-10-15,"LKISS","KISS",2024-10-15
"AN593","LKISS",2024-10-16,52.23,"P",2024-10-17,2024-10-16,"LKISS","KISS",2024-10-16
"AN593","LKISS",2024-10-17,52.24,"P",2024-10-18,2024-10-17,"LKISS","KISS",2024-10-17
"AN593","LKISS",2024-10-18,52.23,"P",2024-10-19,2024-10-18,"LKISS","KISS",2024-10-18
"AN593","LKISS",2024-10-19,52.24,"P",2024-10-20,2024-10-19,"LKISS","KISS",2024-10-19
"AN593","LKISS",2024-10-20,52.27,"P",2024-10-21,2024-10-20,"LKISS","KISS",2024-10-20
"AN593","LKISS",2024-10-21,52.27,"P",2024-10-22,2024-10-21,"LKISS","KISS",2024-10-21
"AN593","LKISS",2024-10-22,52.27,"P",2024-10-23,2024-10-22,"LKISS","KISS",2024-10-22
"AN593","LKISS",2024-10-23,52.28,"P",2024-10-24,2024-10-23,"LKISS","KISS",2024-10-23
"AN593","LKISS",2024-10-24,52.29,"P",2024-10-25,2024-10-24,"LKISS","KISS",2024-10-24
"AN593","LKISS",2024-10-25,52.3,"P",2024-10-26,2024-10-25,"LKISS","KISS",2024-10-25
"AN593","LKISS",2024-10-26,52.33,"P",2024-10-27,2024-10-26,"LKISS","KISS",2024-10-26
"AN593","LKISS",2024-10-27,52.34,"P",2024-10-28,2024-10-27,"LKISS","KISS",2024-10-27
"AN593","LKISS",2024-10-28,52.36,"P",2024-10-29,2024-10-28,"LKISS","KISS",2024-10-28
"AN593","LKISS",2024-10-29,52.36,"P",2024-10-30,2024-10-29,"LKISS","KISS",2024-10-29
"AN593","LKISS",2024-10-30,52.36,"P",2024-11-01,2024-10-30,"LKISS","KISS",2024-10-30
"AN593","LKISS",2024-10-31,52.36,"P",2024-11-01,2024-10-31,"LKISS","KISS",2024-10-31
"AN593","LKISS",2024-11-01,52.36,"P",2024-11-02,2024-11-01,"LKISS","KISS",2024-11-01
"AN593","LKISS",2024-11-02,52.36,"P",2024-11-03,2024-11-02,"LKISS","KISS",2024-11-02
"AN593","LKISS",2024-11-03,52.36,"P",2024-11-04,2024-11-03,"LKISS","KISS",2024-11-03
"AN593","LKISS",2024-11-04,52.35,"P",2024-11-05,2024-11-04,"LKISS","KISS",2024-11-04
"AN593","LKISS",2024-11-05,52.36,"P",2024-11-06,2024-11-05,"LKISS","KISS",2024-11-05
"AN593","LKISS",2024-11-06,52.38,"P",2024-11-07,2024-11-06,"LKISS","KISS",2024-11-06
"AN593","LKISS",2024-11-07,52.39,"P",2024-11-13,2024-11-07,"LKISS","KISS",2024-11-07
"AN593","LKISS",2024-11-08,52.4,"P",2024-11-13,2024-11-08,"LKISS","KISS",2024-11-08
"AN593","LKISS",2024-11-09,52.4,"P",2024-11-13,2024-11-09,"LKISS","KISS",2024-11-09
"AN593","LKISS",2024-11-10,52.37,"P",2024-11-13,2024-11-10,"LKISS","KISS",2024-11-10
"AN593","LKISS",2024-11-11,52.37,"P",2024-11-13,2024-11-11,"LKISS","KISS",2024-11-11
"AN593","LKISS",2024-11-12,52.36,"P",2024-11-13,2024-11-12,"LKISS","KISS",2024-11-12
"AN593","LKISS",2024-11-13,52.33,"P",2024-11-14,2024-11-13,"LKISS","KISS",2024-11-13
"AN593","LKISS",2024-11-14,52.28,"P",2024-11-15,2024-11-14,"LKISS","KISS",2024-11-14
"AN593","LKISS",2024-11-15,52.27,"P",2024-11-16,2024-11-15,"LKISS","KISS",2024-11-15
"AN593","LKISS",2024-11-16,52.24,"P",2024-11-17,2024-11-16,"LKISS","KISS",2024-11-16
"AN593","LKISS",2024-11-17,52.19,"P",2024-11-18,2024-11-17,"LKISS","KISS",2024-11-17
"AN593","LKISS",2024-11-18,52.14,"P",2024-11-19,2024-11-18,"LKISS","KISS",2024-11-18
"AN593","LKISS",2024-11-19,52.09,"P",2024-11-20,2024-11-19,"LKISS","KISS",2024-11-19
"AN593","LKISS",2024-11-20,52.05,"P",2024-11-21,2024-11-20,"LKISS","KISS",2024-11-20
"AN593","LKISS",2024-11-21,52.06,"P",2024-11-22,2024-11-21,"LKISS","KISS",2024-11-21
"AN593","LKISS",2024-11-22,51.99,"P",2024-11-23,2024-11-22,"LKISS","KISS",2024-11-22
"AN593","LKISS",2024-11-23,51.93,"P",2024-11-24,2024-11-23,"LKISS","KISS",2024-11-23
"AN593","LKISS",2024-11-24,51.86,"P",2024-11-25,2024-11-24,"LKISS","KISS",2024-11-24
"AN593","LKISS",2024-11-25,51.82,"P",2024-11-26,2024-11-25,"LKISS","KISS",2024-11-25
"AN593","LKISS",2024-11-26,51.78,"P",2024-11-27,2024-11-26,"LKISS","KISS",2024-11-26
"AN593","LKISS",2024-11-27,51.74,"P",2024-11-28,2024-11-27,"LKISS","KISS",2024-11-27
"AN593","LKISS",2024-11-28,51.69,"P",2024-11-29,2024-11-28,"LKISS","KISS",2024-11-28
"AN593","LKISS",2024-11-29,51.66,"P",2024-11-30,2024-11-29,"LKISS","KISS",2024-11-29
"AN593","LKISS",2024-11-30,51.64,"P",2024-12-01,2024-11-30,"LKISS","KISS",2024-11-30
"AN593","LKISS",2024-12-01,51.59,"P",2024-12-02,2024-12-01,"LKISS","KISS",2024-12-01
"AN593","LKISS",2024-12-02,51.53,"P",2024-12-03,2024-12-02,"LKISS","KISS",2024-12-02
"AN593","LKISS",2024-12-03,51.46,"P",2024-12-04,2024-12-03,"LKISS","KISS",2024-12-03
"AN593","LKISS",2024-12-04,51.4,"P",2024-12-05,2024-12-04,"LKISS","KISS",2024-12-04
"AN593","LKISS",2024-12-05,51.34,"P",2024-12-06,2024-12-05,"LKISS","KISS",2024-12-05
"AN593","LKISS",2024-12-06,51.3,"P",2024-12-07,2024-12-06,"LKISS","KISS",2024-12-06
"AN593","LKISS",2024-12-07,51.26,"P",2024-12-08,2024-12-07,"LKISS","KISS",2024-12-07
"AN593","LKISS",2024-12-08,51.19,"P",2024-12-09,2024-12-08,"LKISS","KISS",2024-12-08
"AN593","LKISS",2024-12-09,51.14,"P",2024-12-10,2024-12-09,"LKISS","KISS",2024-12-09
"AN593","LKISS",2024-12-10,51.09,"P",2024-12-11,2024-12-10,"LKISS","KISS",2024-12-10
"AN593","LKISS",2024-12-11,51.05,"P",2024-12-12,2024-12-11,"LKISS","KISS",2024-12-11
"AN593","LKISS",2024-12-12,51.04,"P",2024-12-13,2024-12-12,"LKISS","KISS",2024-12-12
"AN593","LKISS",2024-12-13,50.95,"P",2024-12-14,2024-12-13,"LKISS","KISS",2024-12-13
"AN593","LKISS",2024-12-14,50.9,"P",2024-12-16,2024-12-14,"LKISS","KISS",2024-12-14
"AN593","LKISS",2024-12-15,50.84,"P",2024-12-16,2024-12-15,"LKISS","KISS",2024-12-15
"AN593","LKISS",2024-12-16,50.8,"P",2024-12-17,2024-12-16,"LKISS","KISS",2024-12-16
"AN593","LKISS",2024-12-17,50.77,"P",2024-12-18,2024-12-17,"LKISS","KISS",2024-12-17
"AN593","LKISS",2024-12-18,50.75,"P",2024-12-19,2024-12-18,"LKISS","KISS",2024-12-18
"AN593","LKISS",2024-12-19,50.71,"P",2024-12-20,2024-12-19,"LKISS","KISS",2024-12-19
"AN593","LKISS",2024-12-20,50.69,"P",2024-12-21,2024-12-20,"LKISS","KISS",2024-12-20
"AN593","LKISS",2024-12-21,50.67,"P",2024-12-22,2024-12-21,"LKISS","KISS",2024-12-21
"AN593","LKISS",2024-12-22,50.64,"P",2024-12-23,2024-12-22,"LKISS","KISS",2024-12-22
"AN593","LKISS",2024-12-23,50.59,"P",2024-12-24,2024-12-23,"LKISS","KISS",2024-12-23
"AN593","LKISS",2024-12-24,50.55,"P",2024-12-25,2024-12-24,"LKISS","KISS",2024-12-24
"AN593","LKISS",2024-12-25,50.51,"P",2024-12-26,2024-12-25,"LKISS","KISS",2024-12-25
"AN593","LKISS",2024-12-26,50.48,"P",2024-12-27,2024-12-26,"LKISS","KISS",2024-12-26
"AN593","LKISS",2024-12-27,50.45,"P",2024-12-28,2024-12-27,"LKISS","KISS",2024-12-27
"AN593","LKISS",2024-12-28,50.43,"P",2024-12-29,2024-12-28,"LKISS","KISS",2024-12-28
"AN593","LKISS",2024-12-29,50.43,"P",2024-12-30,2024-12-29,"LKISS","KISS",2024-12-29
"AN593","LKISS",2024-12-30,50.51,"P",2024-12-31,2024-12-30,"LKISS","KISS",2024-12-30
"AN593","LKISS",2024-12-31,50.51,"P",2025-01-01,2024-12-31,"LKISS","KISS",2024-12-31
"AN593","LKISS",2025-01-01,50.53,"P",2025-01-02,2025-01-01,"LKISS","KISS",2025-01-01
"AN593","LKISS",2025-01-02,50.52,"P",2025-01-03,2025-01-02,"LKISS","KISS",2025-01-02
"AN593","LKISS",2025-01-03,50.46,"P",2025-01-04,2025-01-03,"LKISS","KISS",2025-01-03
"AN593","LKISS",2025-01-04,50.41,"P",2025-01-05,2025-01-04,"LKISS","KISS",2025-01-04
"AN593","LKISS",2025-01-05,50.33,"P",2025-01-06,2025-01-05,"LKISS","KISS",2025-01-05
"AN593","LKISS",2025-01-06,50.25,"P",2025-01-07,2025-01-06,"LKISS","KISS",2025-01-06
"AN593","LKISS",2025-01-07,50.27,"P",2025-01-08,2025-01-07,"LKISS","KISS",2025-01-07
"AN593","LKISS",2025-01-08,50.19,"P",2025-01-09,2025-01-08,"LKISS","KISS",2025-01-08
"AN593","LKISS",2025-01-09,50.12,"P",2025-01-10,2025-01-09,"LKISS","KISS",2025-01-09
"AN593","LKISS",2025-01-10,50.02,"P",2025-01-11,2025-01-10,"LKISS","KISS",2025-01-10
"AN593","LKISS",2025-01-11,49.97,"P",2025-01-12,2025-01-11,"LKISS","KISS",2025-01-11
"AN593","LKISS",2025-01-12,49.95,"P",2025-01-13,2025-01-12,"LKISS","KISS",2025-01-12
"AN593","LKISS",2025-01-13,49.91,"P",2025-01-14,2025-01-13,"LKISS","KISS",2025-01-13
"AN593","LKISS",2025-01-14,49.92,"P",2025-01-15,2025-01-14,"LKISS","KISS",2025-01-14
"AN593","LKISS",2025-01-15,49.9,"P",2025-01-16,2025-01-15,"LKISS","KISS",2025-01-15
"AN593","LKISS",2025-01-16,49.88,"P",2025-01-17,2025-01-16,"LKISS","KISS",2025-01-16
"AN593","LKISS",2025-01-17,49.86,"P",2025-01-18,2025-01-17,"LKISS","KISS",2025-01-17
"AN593","LKISS",2025-01-18,49.83,"P",2025-01-19,2025-01-18,"LKISS","KISS",2025-01-18
"AN593","LKISS",2025-01-19,49.83,"P",2025-01-20,2025-01-19,"LKISS","KISS",2025-01-19
"AN593","LKISS",2025-01-20,49.92,"P",2025-01-21,2025-01-20,"LKISS","KISS",2025-01-20
"AN593","LKISS",2025-01-21,50,"P",2025-01-22,2025-01-21,"LKISS","KISS",2025-01-21
"AN593","LKISS",2025-01-22,50.15,"P",2025-01-23,2025-01-22,"LKISS","KISS",2025-01-22
"AN593","LKISS",2025-01-23,50.19,"P",2025-01-24,2025-01-23,"LKISS","KISS",2025-01-23
"AN593","LKISS",2025-01-24,50.2,"P",2025-01-25,2025-01-24,"LKISS","KISS",2025-01-24
"AN593","LKISS",2025-01-25,50.19,"P",2025-01-26,2025-01-25,"LKISS","KISS",2025-01-25
"AN593","LKISS",2025-01-26,50.18,"P",2025-01-27,2025-01-26,"LKISS","KISS",2025-01-26
"AN593","LKISS",2025-01-27,50.18,"P",2025-01-28,2025-01-27,"LKISS","KISS",2025-01-27
"AN593","LKISS",2025-01-28,50.17,"P",2025-01-29,2025-01-28,"LKISS","KISS",2025-01-28
"AN593","LKISS",2025-01-29,50.15,"P",2025-02-05,2025-01-29,"LKISS","KISS",2025-01-29
"AN593","LKISS",2025-01-30,50.16,"P",2025-02-05,2025-01-30,"LKISS","KISS",2025-01-30
"AN593","LKISS",2025-01-31,NA,"N",2025-04-11,2025-01-31,"LKISS","KISS",2025-01-31
"AN593","LKISS",2025-02-01,NA,"N",2025-04-11,2025-02-01,"LKISS","KISS",2025-02-01
"AN593","LKISS",2025-02-02,NA,"N",2025-04-11,2025-02-02,"LKISS","KISS",2025-02-02
"AN593","LKISS",2025-02-03,NA,"N",2025-04-11,2025-02-03,"LKISS","KISS",2025-02-03
"AN593","LKISS",2025-02-04,NA,"N",2025-04-11,2025-02-04,"LKISS","KISS",2025-02-04
"AN593","LKISS",2025-02-05,NA,"N",2025-04-11,2025-02-05,"LKISS","KISS",2025-02-05
"AN593","LKISS",2025-02-06,NA,"N",2025-04-11,2025-02-06,"LKISS","KISS",2025-02-06
"AN593","LKISS",2025-02-07,NA,"N",2025-04-11,2025-02-07,"LKISS","KISS",2025-02-07
"AN593","LKISS",2025-02-08,NA,"N",2025-04-11,2025-02-08,"LKISS","KISS",2025-02-08
"AN593","LKISS",2025-02-09,NA,"N",2025-04-11,2025-02-09,"LKISS","KISS",2025-02-09
"AN593","LKISS",2025-02-10,NA,"N",2025-04-11,2025-02-10,"LKISS","KISS",2025-02-10
"AN593","LKISS",2025-02-11,NA,"N",2025-04-11,2025-02-11,"LKISS","KISS",2025-02-11
"AN593","LKISS",2025-02-12,NA,"N",2025-04-11,2025-02-12,"LKISS","KISS",2025-02-12
"AN593","LKISS",2025-02-13,NA,"N",2025-04-11,2025-02-13,"LKISS","KISS",2025-02-13
"AN593","LKISS",2025-02-14,NA,"N",2025-04-11,2025-02-14,"LKISS","KISS",2025-02-14
"AN593","LKISS",2025-02-15,NA,"N",2025-04-11,2025-02-15,"LKISS","KISS",2025-02-15
"AN593","LKISS",2025-02-16,NA,"N",2025-04-11,2025-02-16,"LKISS","KISS",2025-02-16
"AN593","LKISS",2025-02-17,NA,"N",2025-04-11,2025-02-17,"LKISS","KISS",2025-02-17
"AN593","LKISS",2025-02-18,NA,"N",2025-04-11,2025-02-18,"LKISS","KISS",2025-02-18
"AN593","LKISS",2025-02-19,NA,"N",2025-04-11,2025-02-19,"LKISS","KISS",2025-02-19
"AN593","LKISS",2025-02-20,NA,"N",2025-04-11,2025-02-20,"LKISS","KISS",2025-02-20
"AN593","LKISS",2025-02-21,NA,"N",2025-04-11,2025-02-21,"LKISS","KISS",2025-02-21
"AN593","LKISS",2025-02-22,NA,"N",2025-04-11,2025-02-22,"LKISS","KISS",2025-02-22
"AN593","LKISS",2025-02-23,NA,"N",2025-04-11,2025-02-23,"LKISS","KISS",2025-02-23
"AN593","LKISS",2025-02-24,NA,"N",2025-04-11,2025-02-24,"LKISS","KISS",2025-02-24
"AN593","LKISS",2025-02-25,NA,"N",2025-04-11,2025-02-25,"LKISS","KISS",2025-02-25
"AN593","LKISS",2025-02-26,NA,"N",2025-04-11,2025-02-26,"LKISS","KISS",2025-02-26
"AN593","LKISS",2025-02-27,NA,"N",2025-04-11,2025-02-27,"LKISS","KISS",2025-02-27
"AN593","LKISS",2025-02-28,NA,"N",2025-04-11,2025-02-28,"LKISS","KISS",2025-02-28
"AN593","LKISS",2025-03-01,NA,"N",2025-04-11,2025-03-01,"LKISS","KISS",2025-03-01
"AN593","LKISS",2025-03-02,NA,"N",2025-04-11,2025-03-02,"LKISS","KISS",2025-03-02
"AN593","LKISS",2025-03-03,NA,"N",2025-04-11,2025-03-03,"LKISS","KISS",2025-03-03
"AN593","LKISS",2025-03-04,NA,"N",2025-04-11,2025-03-04,"LKISS","KISS",2025-03-04
"AN593","LKISS",2025-03-05,NA,"N",2025-04-11,2025-03-05,"LKISS","KISS",2025-03-05
"AN593","LKISS",2025-03-06,NA,"N",2025-04-11,2025-03-06,"LKISS","KISS",2025-03-06
"AN593","LKISS",2025-03-07,NA,"N",2025-04-11,2025-03-07,"LKISS","KISS",2025-03-07
"AN593","LKISS",2025-03-08,NA,"N",2025-04-11,2025-03-08,"LKISS","KISS",2025-03-08
"AN593","LKISS",2025-03-09,NA,"N",2025-04-11,2025-03-09,"LKISS","KISS",2025-03-09
"AN593","LKISS",2025-03-10,NA,"N",2025-04-11,2025-03-10,"LKISS","KISS",2025-03-10
"AN593","LKISS",2025-03-11,NA,"N",2025-04-11,2025-03-11,"LKISS","KISS",2025-03-11
"AN593","LKISS",2025-03-12,NA,"N",2025-04-11,2025-03-12,"LKISS","KISS",2025-03-12
"AN593","LKISS",2025-03-13,NA,"N",2025-04-11,2025-03-13,"LKISS","KISS",2025-03-13
"AN593","LKISS",2025-03-14,NA,"N",2025-04-11,2025-03-14,"LKISS","KISS",2025-03-14
"AN593","LKISS",2025-03-15,NA,"N",2025-04-11,2025-03-15,"LKISS","KISS",2025-03-15
"AN593","LKISS",2025-03-16,NA,"N",2025-04-11,2025-03-16,"LKISS","KISS",2025-03-16
"AN593","LKISS",2025-03-17,NA,"N",2025-04-11,2025-03-17,"LKISS","KISS",2025-03-17
"AN593","LKISS",2025-03-18,NA,"N",2025-04-11,2025-03-18,"LKISS","KISS",2025-03-18
"AN593","LKISS",2025-03-19,NA,"N",2025-04-11,2025-03-19,"LKISS","KISS",2025-03-19
"AN593","LKISS",2025-03-20,NA,"N",2025-04-11,2025-03-20,"LKISS","KISS",2025-03-20
"AN593","LKISS",2025-03-21,NA,"N",2025-04-11,2025-03-21,"LKISS","KISS",2025-03-21
"AN593","LKISS",2025-03-22,NA,"N",2025-04-11,2025-03-22,"LKISS","KISS",2025-03-22
"AN593","LKISS",2025-03-23,NA,"N",2025-04-11,2025-03-23,"LKISS","KISS",2025-03-23
"AN593","LKISS",2025-03-24,NA,"N",2025-04-11,2025-03-24,"LKISS","KISS",2025-03-24
"AN593","LKISS",2025-03-25,NA,"N",2025-04-11,2025-03-25,"LKISS","KISS",2025-03-25
"AN593","LKISS",2025-03-26,NA,"N",2025-04-11,2025-03-26,"LKISS","KISS",2025-03-26
"AN593","LKISS",2025-03-27,NA,"N",2025-04-11,2025-03-27,"LKISS","KISS",2025-03-27
"AN593","LKISS",2025-03-28,NA,"N",2025-04-11,2025-03-28,"LKISS","KISS",2025-03-28
"AN593","LKISS",2025-03-29,NA,"N",2025-04-11,2025-03-29,"LKISS","KISS",2025-03-29
"AN593","LKISS",2025-03-30,NA,"N",2025-04-11,2025-03-30,"LKISS","KISS",2025-03-30
"AN593","LKISS",2025-03-31,NA,"N",2025-04-11,2025-03-31,"LKISS","KISS",2025-03-31
"AN593","LKISS",2025-04-01,NA,"N",2025-04-11,2025-04-01,"LKISS","KISS",2025-04-01
"AN593","LKISS",2025-04-02,NA,"N",2025-04-11,2025-04-02,"LKISS","KISS",2025-04-02
"AN593","LKISS",2025-04-03,NA,"N",2025-04-11,2025-04-03,"LKISS","KISS",2025-04-03
"AN593","LKISS",2025-04-04,NA,"N",2025-04-11,2025-04-04,"LKISS","KISS",2025-04-04
"AN593","LKISS",2025-04-05,NA,"N",2025-04-11,2025-04-05,"LKISS","KISS",2025-04-05
"AN593","LKISS",2025-04-06,NA,"N",2025-04-11,2025-04-06,"LKISS","KISS",2025-04-06
"AN593","LKISS",2025-04-07,49.61,"",2025-04-11,2025-04-07,"LKISS","KISS",2025-04-07
"AN593","LKISS",2025-04-08,49.6,"",2025-04-11,2025-04-08,"LKISS","KISS",2025-04-08
"AN593","LKISS",2025-04-09,49.59,"",2025-04-11,2025-04-09,"LKISS","KISS",2025-04-09
"AN593","LKISS",2025-04-10,49.57,"",2025-04-15,2025-04-10,"LKISS","KISS",2025-04-10
"AN593","LKISS",2025-04-11,49.54,"",2025-04-15,2025-04-11,"LKISS","KISS",2025-04-11
"AN593","LKISS",2025-04-12,49.53,"",2025-04-15,2025-04-12,"LKISS","KISS",2025-04-12
"AN593","LKISS",2025-04-13,49.48,"",2025-04-15,2025-04-13,"LKISS","KISS",2025-04-13
"AN593","LKISS",2025-04-14,49.44,"",2025-04-22,2025-04-14,"LKISS","KISS",2025-04-14
"AN593","LKISS",2025-04-15,49.41,"",2025-04-22,2025-04-15,"LKISS","KISS",2025-04-15
"AN593","LKISS",2025-04-16,49.4,"",2025-04-22,2025-04-16,"LKISS","KISS",2025-04-16
"AN593","LKISS",2025-04-17,49.36,"",2025-04-22,2025-04-17,"LKISS","KISS",2025-04-17
"AN593","LKISS",2025-04-18,49.32,"",2025-04-22,2025-04-18,"LKISS","KISS",2025-04-18
"AN593","LKISS",2025-04-19,49.29,"",2025-04-22,2025-04-19,"LKISS","KISS",2025-04-19
"AN593","LKISS",2025-04-20,49.25,"",2025-04-22,2025-04-20,"LKISS","KISS",2025-04-20
"AN593","LKISS",2025-04-21,49.21,"",2025-04-29,2025-04-21,"LKISS","KISS",2025-04-21
"AN593","LKISS",2025-04-22,49.18,"",2025-04-29,2025-04-22,"LKISS","KISS",2025-04-22
"AN593","LKISS",2025-04-23,49.16,"",2025-04-29,2025-04-23,"LKISS","KISS",2025-04-23
"AN593","LKISS",2025-04-24,49.13,"",2025-04-29,2025-04-24,"LKISS","KISS",2025-04-24
"AN593","LKISS",2025-04-25,49.09,"",2025-04-29,2025-04-25,"LKISS","KISS",2025-04-25
"AN593","LKISS",2025-04-26,49.05,"",2025-04-29,2025-04-26,"LKISS","KISS",2025-04-26
"AN593","LKISS",2025-04-27,49.02,"",2025-04-29,2025-04-27,"LKISS","KISS",2025-04-27
"AN593","LKISS",2025-04-28,48.98,"",2025-05-05,2025-04-28,"LKISS","KISS",2025-04-28
"AN593","LKISS",2025-04-29,48.96,"",2025-05-05,2025-04-29,"LKISS","KISS",2025-04-29
"AN593","LKISS",2025-04-30,48.92,"",2025-05-05,2025-04-30,"LKISS","KISS",2025-04-30
"AN593","LKISS",2025-05-01,48.88,"",2025-05-05,2025-05-01,"LKISS","KISS",2025-05-01
"AN593","LKISS",2025-05-02,48.85,"",2025-05-05,2025-05-02,"LKISS","KISS",2025-05-02
"AN593","LKISS",2025-05-03,48.82,"",2025-05-05,2025-05-03,"LKISS","KISS",2025-05-03
"AN593","LKISS",2025-05-04,48.81,"",2025-05-12,2025-05-04,"LKISS","KISS",2025-05-04
"AN593","LKISS",2025-05-05,48.82,"",2025-05-12,2025-05-05,"LKISS","KISS",2025-05-05
"AN593","LKISS",2025-05-06,48.82,"",2025-05-12,2025-05-06,"LKISS","KISS",2025-05-06
"AN593","LKISS",2025-05-07,48.83,"",2025-05-12,2025-05-07,"LKISS","KISS",2025-05-07
"AN593","LKISS",2025-05-08,48.81,"",2025-05-12,2025-05-08,"LKISS","KISS",2025-05-08
"AN593","LKISS",2025-05-09,48.82,"",2025-05-12,2025-05-09,"LKISS","KISS",2025-05-09
"AN593","LKISS",2025-05-10,48.85,"",2025-05-12,2025-05-10,"LKISS","KISS",2025-05-10
"AN593","LKISS",2025-05-11,48.89,"",2025-05-20,2025-05-11,"LKISS","KISS",2025-05-11
"AN593","LKISS",2025-05-12,49.18,"",2025-05-20,2025-05-12,"LKISS","KISS",2025-05-12
"AN593","LKISS",2025-05-13,49.34,"",2025-05-20,2025-05-13,"LKISS","KISS",2025-05-13
"AN593","LKISS",2025-05-14,49.44,"",2025-05-20,2025-05-14,"LKISS","KISS",2025-05-14
"AN593","LKISS",2025-05-15,49.52,"",2025-05-20,2025-05-15,"LKISS","KISS",2025-05-15
"AN593","LKISS",2025-05-16,49.57,"",2025-05-20,2025-05-16,"LKISS","KISS",2025-05-16
"AN593","LKISS",2025-05-17,49.61,"",2025-05-20,2025-05-17,"LKISS","KISS",2025-05-17
"AN593","LKISS",2025-05-18,49.63,"",2025-05-20,2025-05-18,"LKISS","KISS",2025-05-18
"AN593","LKISS",2025-05-19,49.64,"",2025-05-27,2025-05-19,"LKISS","KISS",2025-05-19
"AN593","LKISS",2025-05-20,49.63,"",2025-05-27,2025-05-20,"LKISS","KISS",2025-05-20
"AN593","LKISS",2025-05-21,49.62,"",2025-05-27,2025-05-21,"LKISS","KISS",2025-05-21
"AN593","LKISS",2025-05-22,49.6,"",2025-05-27,2025-05-22,"LKISS","KISS",2025-05-22
"AN593","LKISS",2025-05-23,49.56,"",2025-05-27,2025-05-23,"LKISS","KISS",2025-05-23
"AN593","LKISS",2025-05-24,49.54,"",2025-05-27,2025-05-24,"LKISS","KISS",2025-05-24
"AN593","LKISS",2025-05-25,49.57,"",2025-05-27,2025-05-25,"LKISS","KISS",2025-05-25
"AN593","LKISS",2025-05-26,49.55,"",2025-06-03,2025-05-26,"LKISS","KISS",2025-05-26
"AN593","LKISS",2025-05-27,49.55,"",2025-06-03,2025-05-27,"LKISS","KISS",2025-05-27
"AN593","LKISS",2025-05-28,49.57,"",2025-06-03,2025-05-28,"LKISS","KISS",2025-05-28
"AN593","LKISS",2025-05-29,49.61,"",2025-06-03,2025-05-29,"LKISS","KISS",2025-05-29
"AN593","LKISS",2025-05-30,49.66,"",2025-06-03,2025-05-30,"LKISS","KISS",2025-05-30
"AN593","LKISS",2025-05-31,49.76,"",2025-06-03,2025-05-31,"LKISS","KISS",2025-05-31
